objectID,ID,slug,name,popularity,type,_geoloc/lat,_geoloc/lng,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,area_id,area_name,country_id,country_name,city_id,city_name,state_id,state_name,verified_map_id,features/0,features/1,features/2,features/3,features/4,features/5,features/6,activities/0,activities/1,activities/2,activities/3,feature_names/0,feature_names/1,feature_names/2,feature_names/3,feature_names/4,feature_names/5,feature_names/6,activity_names/0,activity_names/1,activity_names/2,activity_names/3,overview,num_reviews,units,area_slug,trail_id,city_url,park_slug,profile_photo_url,features/7,activities/4,activities/5,feature_names/7,activity_names/4,activity_names/5,activities/6,activity_names/6,features/8,feature_names/8,activities/7,activity_names/7,activities/8,features/9,feature_names/9,activity_names/8,features/10,feature_names/10,activities/9,activities/10,activity_names/9,activity_names/10,features/11,feature_names/11
trail-10030145,10030145,us/maryland/northern-central-railroad-trail-to-york-county-heritage-trail,Northern Central Railroad Trail to York County Heritage Trail,9.8799,trail,39.50221,-76.63373,65339.204,482.8032,3,P,1,4.5,10126710,Loch Raven Park,313,United States,1669,Cockeysville,21,Maryland,13269520,dogs-leash,forest,kids,river,views,,,birding,hiking,mountain-biking,nature-trips,Dogs Leash,Forest,Kid Friendly,River,Views,,,Bird Watching,Hiking,Mountain Biking,Nature Trips,,75,i,parks/us/maryland/loch-raven-park,10030145,us/maryland/cockeysville,us/maryland/loch-raven-park,https://cdn-assets.alltrails.com/uploads/photo/image/10096593/large_cd7e669876f01a690d71066d1343acf7.jpg,,road-biking,trail-running,,Road Biking,Running,walking,Walking,,,horseback-riding,Horseback Riding,,,,,,,,,,,,
trail-10265603,10265603,us/maryland/billy-goat-trail-from-chesapeake-ohio-national-historic-park,Billy Goat Trail from Chesapeake & Ohio National Historic Park,9.8753,trail,38.97594,-77.2056,12552.852,94.7928,3,L,3,4.5,10161408,Chesapeake and Ohio Canal National Historic Park,313,United States,6654,Potomac,21,Maryland,14271031,dogs-no,river,views,wild-flowers,wildlife,,,birding,hiking,nature-trips,,Dogs No,River,Views,Wild Flowers,Wildlife,,,Bird Watching,Hiking,Nature Trips,,,47,i,parks/us/maryland/chesapeake-and-ohio-canal-national-historic-park,10265603,us/maryland/potomac,us/maryland/chesapeake-and-ohio-canal-national-historic-park,https://cdn-assets.alltrails.com/uploads/photo/image/19620810/large_f0d945ec6659527ba6a8eaaf03aec7f3.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10273433,10273433,us/maryland/billy-goat-trail-section-c--3,Billy Goat Trail Section C,9.841,trail,38.97589,-77.20567,4506.152,50.9016,3,O,,4.5,10161408,Chesapeake and Ohio Canal National Historic Park,313,United States,6654,Potomac,21,Maryland,18392009,forest,kids,river,views,,,,birding,hiking,nature-trips,trail-running,Forest,Kid Friendly,River,Views,,,,Bird Watching,Hiking,Nature Trips,Running,,71,i,parks/us/maryland/chesapeake-and-ohio-canal-national-historic-park,10273433,us/maryland/potomac,us/maryland/chesapeake-and-ohio-canal-national-historic-park,https://cdn-assets.alltrails.com/uploads/photo/image/19308398/large_501ba84c960a4c077dcb81cb42bf1abe.jpg,,walking,,,Walking,,,,,,,,,,,,,,,,,,,
trail-10253042,10253042,us/maryland/cunningham-falls-upper-trail,Cunningham Falls Upper Trail,9.7831,trail,39.62777,-77.46435,3862.416,105.7656,3,O,2,4,10110434,Cunningham Falls State Park,313,United States,8188,Thurmont,21,Maryland,13271213,dogs-leash,forest,kids,river,waterfall,wildlife,,hiking,,,,Dogs Leash,Forest,Kid Friendly,River,Waterfall,Wildlife,,Hiking,,,,,51,i,parks/us/maryland/cunningham-falls-state-park,10253042,us/maryland/thurmont,us/maryland/cunningham-falls-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/20431972/large_cd0f67b125df0b59b7e28a169e60b436.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10280812,10280812,us/maryland/clopper-lake,Clopper Lake,9.7624,trail,39.14514,-77.25728,5149.888,49.9872,1,L,2,4.5,,,313,United States,2942,Gaithersburg,21,Maryland,17939429,forest,lake,kids,views,,,,birding,hiking,mountain-biking,nature-trips,Forest,Lake,Kid Friendly,Views,,,,Bird Watching,Hiking,Mountain Biking,Nature Trips,,90,i,,10280812,us/maryland/gaithersburg,,https://cdn-assets.alltrails.com/uploads/photo/image/20862523/large_aeb68e73e412208f59515243d8b7aec4.jpg,,trail-running,walking,,Running,Walking,,,,,,,,,,,,,,,,,,
trail-10111761,10111761,us/maryland/monocacy-national-battlefield-trails,Monocacy National Battlefield Trails,9.6675,trail,39.36181,-77.40055,11909.116,159.7152,1,L,2,4,10151925,Monocacy National Battlefield,313,United States,2881,Frederick,21,Maryland,13550848,dogs-leash,forest,kids,views,wild-flowers,wildlife,,birding,hiking,nature-trips,trail-running,Dogs Leash,Forest,Kid Friendly,Views,Wild Flowers,Wildlife,,Bird Watching,Hiking,Nature Trips,Running,,89,i,parks/us/maryland/monocacy-national-battlefield,10111761,us/maryland/frederick,us/maryland/monocacy-national-battlefield,https://cdn-assets.alltrails.com/uploads/photo/image/10428865/large_.jpg,,walking,,,Walking,,,,,,,,,,,,,,,,,,,
trail-10267014,10267014,us/maryland/cascade-falls-lewis-and-clark-old-track-morning-choice-valley-view-trail,"Cascade Falls, Lewis and Clark, Old Track, Morning Choice, Valley View Trail",9.6249,trail,39.24078,-76.75063,4667.086,113.99520000000001,1,L,2,4.5,10110483,Patapsco Valley State Park,313,United States,2471,Elkridge,21,Maryland,15254781,dogs-leash,forest,kids,views,waterfall,wildlife,,birding,hiking,mountain-biking,nature-trips,Dogs Leash,Forest,Kid Friendly,Views,Waterfall,Wildlife,,Bird Watching,Hiking,Mountain Biking,Nature Trips,,41,i,parks/us/maryland/patapsco-valley-state-park,10267014,us/maryland/elkridge,us/maryland/patapsco-valley-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/21157398/large_893b1749500457e6352333ea45e7ffee.jpg,,trail-running,walking,,Running,Walking,,,,,,,,,,,,,,,,,,
trail-10111276,10111276,us/maryland/co-canal-trail-point-of-rocks-to-monocacy-aqueduct,C&O Canal Trail: Point of Rocks to Monocacy Aqueduct,9.6203,trail,39.27397,-77.54212,20599.552,79.8576,1,O,2,4,10119624,Chesapeake and Ohio Canal National Historical Park,313,United States,6553,Point of Rocks,21,Maryland,17868618,dogs,forest,historic-site,kids,partially-paved,river,views,birding,camping,hiking,mountain-biking,Dogs,Forest,Historic Site,Kid Friendly,Partially Paved,River,Views,Bird Watching,Camping,Hiking,Mountain Biking,,63,i,parks/us/maryland/chesapeake-and-ohio-canal-national-historical-park,10111276,us/maryland/point-of-rocks,us/maryland/chesapeake-and-ohio-canal-national-historical-park,https://cdn-assets.alltrails.com/uploads/photo/image/19266882/large_2f0e8858fe2aa0aaa8ac1b79d09b3559.jpg,wild-flowers,nature-trips,trail-running,Wild Flowers,Nature Trips,Running,walking,Walking,wildlife,Wildlife,horseback-riding,Horseback Riding,,,,,,,,,,,,
trail-10024153,10024153,us/maryland/wildlife-loop-and-south-wind-trail-loop,Wildlife Loop and South Wind Trail Loop,9.5853,trail,39.2066,-76.91425,7081.096,85.95360000000001,1,L,2,4,10119638,Middle Patuxent Environmental Area,313,United States,1595,Clarksville,21,Maryland,22970658,dogs-leash,forest,kids,river,views,wildlife,,hiking,nature-trips,trail-running,whitewater-kayaking,Dogs Leash,Forest,Kid Friendly,River,Views,Wildlife,,Hiking,Nature Trips,Running,,,94,i,parks/us/maryland/middle-patuxent-environmental-area,10024153,us/maryland/clarksville,us/maryland/middle-patuxent-environmental-area,https://cdn-assets.alltrails.com/uploads/photo/image/20538480/large_3df594eb492274deeea456f7096a637d.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10310449,10310449,us/maryland/appalachian-trail-weverton-heights-to-ed-garvey-shelter,Appalachian Trail: Weverton Heights to Ed Garvey Shelter,9.5123,trail,39.33301,-77.68348,10138.842,378.8664,3,O,2,4.5,10110509,South Mountain State Park,313,United States,20211,Knoxville,21,Maryland,19017862,forest,views,,,,,,backpacking,birding,camping,hiking,Forest,Views,,,,,,Backpacking,Bird Watching,Camping,Hiking,,59,i,parks/us/maryland/south-mountain-state-park,10310449,us/maryland/knoxville,us/maryland/south-mountain-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/21204941/large_5ad852b4489bd2ddc69b91d1c4aa01c0.jpg,,nature-trips,walking,,Nature Trips,Walking,,,,,,,,,,,,,,,,,,
trail-10269761,10269761,us/maryland/garretts-pass-via-cascade-falls--2,Garrett's Pass Via Cascade Falls Trail Loop,9.4794,trail,39.24108,-76.75019,4345.218,103.9368,3,L,2,4.5,10110483,Patapsco Valley State Park,313,United States,2471,Elkridge,21,Maryland,17480919,dogs-leash,forest,kids,river,views,waterfall,wild-flowers,birding,hiking,mountain-biking,trail-running,Dogs Leash,Forest,Kid Friendly,River,Views,Waterfall,Wild Flowers,Bird Watching,Hiking,Mountain Biking,Running,,35,i,parks/us/maryland/patapsco-valley-state-park,10269761,us/maryland/elkridge,us/maryland/patapsco-valley-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/19604619/large_62e61d6d4de2cd439e917ff3161d3b2a.jpg,wildlife,walking,horseback-riding,Wildlife,Walking,Horseback Riding,,,,,,,,,,,,,,,,,,
trail-10018015,10018015,us/maryland/big-red-trail,Big Red Trail,9.4704,trail,39.54123,-77.61554,7402.964,222.80880000000002,3,L,1,4,10110467,Greenbrier State Park,313,United States,816,Boonsboro,21,Maryland,14066840,beach,dogs-leash,forest,lake,kids,wildlife,,fishing,hiking,paddle-sports,trail-running,Beach,Dogs Leash,Forest,Lake,Kid Friendly,Wildlife,,Fishing,Hiking,Paddle Sports,Running,,99,i,parks/us/maryland/greenbrier-state-park,10018015,us/maryland/boonsboro,us/maryland/greenbrier-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/21515992/large_0eb14786847ebbdc19ad3725bc110c31.jpg,,walking,canoeing,,Walking,,,,,,,,,,,,,,,,,,,
trail-10243669,10243669,us/maryland/jerusalem-mills-to-harford-road,Jerusalem Mills to Harford Road ,9.4641,trail,39.4625,-76.39049,9656.04,142.9512,1,L,1,4,10110469,Gunpowder Falls State Park,313,United States,4213,Kingsville,21,Maryland,14293548,dogs-leash,forest,kids,,,,,hiking,trail-running,walking,,Dogs Leash,Forest,Kid Friendly,,,,,Hiking,Running,Walking,,,54,i,parks/us/maryland/gunpowder-falls-state-park,10243669,us/maryland/kingsville,us/maryland/gunpowder-falls-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/11257925/large_6a4e31ead0b3ba285d8f02df912dcd91.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10296466,10296466,us/maryland/trident-beverly-beach,Trident Beverly Beach,9.4593,trail,38.88494,-76.49538,6437.36,20.7264,3,L,2,4.5,10125176,Beverly-Triton Beach Park,313,United States,22249,Mayo,21,Maryland,18396562,beach,dogs-leash,wild-flowers,wildlife,,,,birding,fishing,hiking,paddle-sports,Beach,Dogs Leash,Wild Flowers,Wildlife,,,,Bird Watching,Fishing,Hiking,Paddle Sports,,85,i,parks/us/maryland/beverly-triton-beach-park,10296466,us/maryland/mayo,us/maryland/beverly-triton-beach-park,https://cdn-assets.alltrails.com/uploads/photo/image/20050516/large_69fbb553ea950d8764c947fc00b7ccd3.jpg,,trail-running,walking,,Running,Walking,canoeing,,,,,,,,,,,,,,,,,
trail-10111239,10111239,us/maryland/blockhouse-point-loop-trail,Blockhouse Point Loop Trail,9.357,trail,39.06575,-77.30487,10943.512,132.8928,3,L,2,4,10119620,Blockhouse Point Park,313,United States,6654,Potomac,21,Maryland,17797864,dogs,partially-paved,river,views,wild-flowers,wildlife,,birding,hiking,nature-trips,trail-running,Dogs,Partially Paved,River,Views,Wild Flowers,Wildlife,,Bird Watching,Hiking,Nature Trips,Running,,63,i,parks/us/maryland/blockhouse-point-park,10111239,us/maryland/potomac,us/maryland/blockhouse-point-park,https://cdn-assets.alltrails.com/uploads/photo/image/11075585/large_abed3f9f62a57285cc31e4c397dc3373.jpg,,walking,horseback-riding,,Walking,Horseback Riding,,,,,,,,,,,,,,,,,,
trail-10112028,10112028,us/maryland/seneca-creek-greenway-trail-upper-section,Seneca Creek Greenway Trail Upper Section,9.306,trail,39.18724,-77.2144,23335.43,247.8024,1,O,2,4.5,10119641,North Germantown Special Park,313,United States,5333,Montgomery Village,21,Maryland,13269590,dogs,forest,lake,kids,views,wild-flowers,,birding,hiking,mountain-biking,trail-running,Dogs,Forest,Lake,Kid Friendly,Views,Wild Flowers,,Bird Watching,Hiking,Mountain Biking,Running,,60,i,parks/us/maryland/north-germantown-special-park,10112028,us/maryland/montgomery-village,us/maryland/north-germantown-special-park,https://cdn-assets.alltrails.com/uploads/photo/image/19388266/large_4e318d5537a5febe4821ad1f5840c79f.jpg,,walking,horseback-riding,,Walking,Horseback Riding,,,,,,,,,,,,,,,,,,
trail-10290667,10290667,us/maryland/mingo-forks-trail-loop,Mingo Forks Trail Loop,9.2824,trail,39.5935,-76.67716,7081.096,187.7568,3,L,2,4.5,10165090,Gunpowder Falls State Park - Hereford Area,313,United States,6277,Parkton,21,Maryland,18100661,dogs-leash,forest,river,views,wild-flowers,,,birding,hiking,nature-trips,trail-running,Dogs Leash,Forest,River,Views,Wild Flowers,,,Bird Watching,Hiking,Nature Trips,Running,,82,i,parks/us/maryland/gunpowder-falls-state-park-hereford-area,10290667,us/maryland/parkton,us/maryland/gunpowder-falls-state-park-hereford-area,https://cdn-assets.alltrails.com/uploads/photo/image/19503115/large_b98c5adfb03b7c1d391cd7a02466c02b.jpg,,walking,,,Walking,,,,,,,,,,,,,,,,,,,
trail-10032388,10032388,us/maryland/cylburn-arboretum-trail,Cylburn Arboretum Trail,9.2175,trail,39.35191,-76.65456,2253.076,53.949600000000004,1,L,,4,10125620,Cylburn Arboretum,313,United States,428,Baltimore,21,Maryland,13273061,dogs-leash,kids,,,,,,birding,hiking,road-biking,walking,Dogs Leash,Kid Friendly,,,,,,Bird Watching,Hiking,Road Biking,Walking,,61,i,parks/us/maryland/cylburn-arboretum,10032388,us/maryland/baltimore,us/maryland/cylburn-arboretum,https://cdn-assets.alltrails.com/uploads/photo/image/19295415/large_73ea09e4316b92999e00d3c147836dde.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10024156,10024156,us/maryland/parkers-creek-loop,Parkers Creek Loop,9.2137,trail,38.54702,-76.53252,5471.756,78.9432,3,L,,4.5,10119615,American Chestnut Land Trust,313,United States,6709,Prince Frederick,21,Maryland,13271917,dogs-leash,forest,wildlife,,,,,birding,hiking,trail-running,walking,Dogs Leash,Forest,Wildlife,,,,,Bird Watching,Hiking,Running,Walking,,80,i,parks/us/maryland/american-chestnut-land-trust,10024156,us/maryland/prince-frederick,us/maryland/american-chestnut-land-trust,https://cdn-assets.alltrails.com/uploads/photo/image/19689118/large_70d694327bac7cbaa859c48664371122.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10020387,10020387,us/maryland/stoney-brook-whitetail-pine-grove-timber-ridge-browning-run-purdum-kingsley,"Stoney Brook, Whitetail, Pine Grove, Timber Ridge, Browning Run, Purdum, Kingsley",9.2119,trail,39.266,-77.28055,14644.994,256.94640000000004,1,L,3,4,10119635,Little Bennett Regional Park,313,United States,1588,Clarksburg,21,Maryland,22007026,dogs-leash,forest,kids,river,views,wild-flowers,,birding,hiking,nature-trips,trail-running,Dogs Leash,Forest,Kid Friendly,River,Views,Wild Flowers,,Bird Watching,Hiking,Nature Trips,Running,,72,i,parks/us/maryland/little-bennett-regional-park,10020387,us/maryland/clarksburg,us/maryland/little-bennett-regional-park,https://cdn-assets.alltrails.com/uploads/photo/image/11134306/large_d8c93f976c1e90d4e62317febc91aa62.jpg,,walking,horseback-riding,,Walking,Horseback Riding,,,,,,,,,,,,,,,,,,
trail-10017364,10017364,us/maryland/catoctin-trail,Catoctin Trail,9.151,trail,39.58161,-77.43423,17219.938,766.8768,5,P,1,4.5,10110434,Cunningham Falls State Park,313,United States,7110,Sabillasville,21,Maryland,17805688,dogs-leash,forest,views,wild-flowers,wildlife,,,birding,hiking,nature-trips,trail-running,Dogs Leash,Forest,Views,Wild Flowers,Wildlife,,,Bird Watching,Hiking,Nature Trips,Running,,27,i,parks/us/maryland/cunningham-falls-state-park,10017364,us/maryland/sabillasville,us/maryland/cunningham-falls-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/20667112/large_9276c4afdc70541ad2d98c73c6d46b92.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10277367,10277367,us/maryland/glen-ellen-and-sams-grave-trail-loop,Glen Ellen and Sam's Grave Trail Loop,9.1246,trail,39.42468,-76.59749,11587.248,169.77360000000002,1,L,2,4.5,10171319,Loch Raven Reservoir,313,United States,91221,Lutherville-Timonium,21,Maryland,17935288,dogs-leash,forest,lake,views,wild-flowers,wildlife,,birding,fishing,hiking,mountain-biking,Dogs Leash,Forest,Lake,Views,Wild Flowers,Wildlife,,Bird Watching,Fishing,Hiking,Mountain Biking,,71,i,parks/us/maryland/loch-raven-reservoir,10277367,us/maryland/lutherville-timonium--2,us/maryland/loch-raven-reservoir,https://cdn-assets.alltrails.com/uploads/photo/image/20839884/large_a571467e3dafe3cf15fcb420affaca3b.jpg,,nature-trips,trail-running,,Nature Trips,Running,walking,Walking,,,,,,,,,,,,,,,,
trail-10028162,10028162,us/maryland/lake-artemesia-natural-area-trail,Lake Artemesia Natural Area Trail,9.1234,trail,38.99291,-76.92097,3862.416,7.9248,1,L,1,4.5,10116695,Greenbelt Park,313,United States,13480,College Park,21,Maryland,13275110,ada,dogs-leash,forest,lake,kids,paved,river,birding,fishing,hiking,road-biking,Wheelchair Friendly,Dogs Leash,Forest,Lake,Kid Friendly,Paved,River,Bird Watching,Fishing,Hiking,Road Biking,,71,i,parks/us/maryland/greenbelt-park,10028162,us/maryland/college-park,us/maryland/greenbelt-park,https://cdn-assets.alltrails.com/uploads/photo/image/11226759/large_81121b97167aaf5ae0c97c7481d9b9d3.jpg,strollers,snowshoeing,trail-running,Stroller Friendly,Snowshoeing,Running,walking,Walking,wild-flowers,Wild Flowers,cross-country-skiing,Cross Country Skiing,,wildlife,Wildlife,,,,,,,,,
trail-10261854,10261854,us/maryland/appalachian-trail-from-wolfsville-road-to-raven-rock-10h,Appalachian Trail: Wolfsville Road to Raven Rock 10H,9.0713,trail,39.62825,-77.55931,15449.664,698.9064000000001,5,O,2,4.5,10110509,South Mountain State Park,313,United States,7571,Smithsburg,21,Maryland,13565092,dogs,forest,views,wild-flowers,wildlife,,,birding,hiking,nature-trips,trail-running,Dogs,Forest,Views,Wild Flowers,Wildlife,,,Bird Watching,Hiking,Nature Trips,Running,,34,i,parks/us/maryland/south-mountain-state-park,10261854,us/maryland/smithsburg,us/maryland/south-mountain-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/13763568/large_485914b3e0232999a5a8fce91fd5149f.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10025101,10025101,us/maryland/rocky-gap-canyon-to-evitts-summit-trail,Rocky Gap Canyon to Evitts Summit Trail,8.9958,trail,39.69597,-78.66423,12874.72,727.8624000000001,3,O,,4,10110499,Rocky Gap State Park,313,United States,2730,Flintstone,21,Maryland,14081247,dogs-leash,forest,lake,views,wild-flowers,wildlife,,birding,hiking,,,Dogs Leash,Forest,Lake,Views,Wild Flowers,Wildlife,,Bird Watching,Hiking,,,,71,i,parks/us/maryland/rocky-gap-state-park,10025101,us/maryland/flintstone,us/maryland/rocky-gap-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/11091881/large_61c09c8ec21ec52c6c0e599bf02015e4.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10261857,10261857,us/maryland/thurston-griggs-trail-to-ensign-phillip-cowall-shelter,Thurston Griggs Trail to Ensign Phillip Cowall Shelter,8.9615,trail,39.58328,-77.60395,17702.74,573.9384,5,O,2,4.5,10110509,South Mountain State Park,313,United States,3374,Hagerstown,21,Maryland,14199764,dogs-leash,forest,views,wild-flowers,wildlife,,,birding,hiking,nature-trips,,Dogs Leash,Forest,Views,Wild Flowers,Wildlife,,,Bird Watching,Hiking,Nature Trips,,,25,i,parks/us/maryland/south-mountain-state-park,10261857,us/maryland/hagerstown,us/maryland/south-mountain-state-park,https://cdn-assets.alltrails.com/uploads/photo/image/13801770/large_93a784cda7e015265a576821f726a2e9.jpg,,,,,,,,,,,,,,,,,,,,,,,,
trail-10017720,10017720,us/maryland/assateague-island-trail,Assateague Island Trail ,8.9391,trail,38.19089,-75.15927,15288.73,25.908,3,O,3,4,10151751,Assateague Island National Seashore,313,United States,5986,Ocean City,21,Maryland,20710281,beach,dogs-no,views,,,,,backpacking,birding,camping,fishing,Beach,Dogs No,Views,,,,,Backpacking,Bird Watching,Camping,Fishing,,62,i,parks/us/maryland/assateague-island-national-seashore,10017720,us/maryland/ocean-city,us/maryland/assateague-island-national-seashore,https://cdn-assets.alltrails.com/uploads/photo/image/10802114/large_cd7a5710714b76c6f1edff98d58d3002.jpg,,hiking,nature-trips,,Hiking,Nature Trips,surfing,Surfing,,,walking,Walking,sea-kayaking,,,,,,,,,,,
trail-10343902,10343902,us/maryland/lower-susquehanna-heritage-greenway-trail--3,Lower Susquehanna Heritage Greenway Trail ,8.9342,trail,39.60708,-76.14109,11587.248,52.7304,1,O,3,4.5,,,313,United States,2027,Darlington,21,Maryland,20987931,ada,forest,historic-site,kids,river,strollers,views,hiking,nature-trips,walking,,Wheelchair Friendly,Forest,Historic Site,Kid Friendly,River,Stroller Friendly,Views,Hiking,Nature Trips,Walking,,,71,i,,10343902,us/maryland/darlington,,https://cdn-assets.alltrails.com/uploads/photo/image/21121009/large_b99a99a8994159a6d8f9065d0b785ff6.jpg,wild-flowers,,,Wild Flowers,,,,,,,,,,,,,,,,,,,,
